volume,tipo,caratteri
V015,incontro femminile,1702
V015,fuga,888
V015,partenza/sparizione,1039
V015,cambiamento,1071
V015,angoscia/delusione,455
V015,attesa,984
V015,metanarrazione,679
V015,incontro femminile,1477
V015,rivelazione,1565
V015,partenza/sparizione,733
V015,metanarrazione,548
V015,struttura,7831
V015,cornice,324
V015,situazione,1566
V015,racconto incastonato,7480
V015,iniziativa/piano,713
V015,ostacolo,1195
V015,fallimento,766
V015,riflessione,3236
V015,struttura,13732
V015,struttura,-300705
V015,situazione,2827
V015,rivelazione,1332
V015,compito/missione,2622
V015,smarrimento/dubbio,807
V015,compito/missione,1602
V015,situazione,1384
V015,angoscia/delusione,1116
V015,rivelazione,1082
V015,morte,931
V015,struttura,26513
V015,situazione,2116
V015,metanarrazione,2065
V015,ipotesi,2167
V015,smarrimento/dubbio,8761
V015,ipotesi,2547
V015,ipotesi,4045
V015,illusione/speranza,1547
V015,smarrimento/dubbio,999
V015,rivelazione,5633
V015,cambiamento,1622
V015,ipotesi,1352
V015,smarrimento/dubbio,2345
V015,ipotesi,992
V015,rivelazione,888
V015,morte,513
V015,struttura,14578
V015,situazione,1201
V015,iniziativa/piano,952
V015,smarrimento/dubbio,2241
V015,illusione/speranza,2655
V015,rivelazione,3105
V015,smarrimento/dubbio,2541
V015,illusione/speranza,1855
V015,struttura,22370
V015,situazione,3054
V015,iniziativa/piano,2865
V015,incontro maschile,2260
V015,ipotesi,2873
V015,rivelazione,1961
V015,smarrimento/dubbio,1823
V015,iniziativa/piano,2171
V015,mistero/assurdità,4532
V015,rivelazione,799
V016,,
V016,arrivo,2549
V016,cornice,5655
V016,rivelazione,596
V016,racconto incastonato,11155
V016,viaggio,1224
V016,incontro maschile,842
V016,aggressione/scontro,842
V016,incontro femminile,1400
V016,scena erotica,610
V016,viaggio,482
V016,matrimonio,1023
V016,viaggio,579
V016,incontro femminile,2110
V016,aggressione/scontro,526
V016,incontro femminile,1267
V016,morte,234
V016,racconto incastonato,8423
V016,incontro femminile,441
V016,incontro maschile,2747
V016,città magica,1401
V016,incontro femminile,1180
V016,racconto incastonato,5076
V016,incontro femminile,2302
V016,scena erotica,776
V016,incontro maschile,1489
V016,rivelazione,1082
V016,incontro maschile,465
V016,racconto incastonato,4142
V016,viaggio,517
V016,città magica,940
V016,incontro maschile,343
V016,aggressione/scontro,343
V016,racconto incastonato,8674
V016,guerra,866
V016,incontro femminile,327
V016,viaggio,1565
V016,rivelazione,929
V016,incontro femminile,369
V016,racconto incastonato,6818
V016,incontro maschile,2474
V016,incontro maschile,1086
V016,viaggio,563
V016,città magica,455
V016,incontro maschile,1020
V016,racconto incastonato,8198
V016,racconto incastonato,3258
V016,incontro maschile,567
V016,incontro maschile,298
V016,città magica,766
V016,aggressione/scontro,343
V016,incontro femminile,343
V016,racconto incastonato,1655
V016,aggressione/scontro,261
V016,incontro maschile,261
V016,rivelazione,281
V016,città magica,429
V016,incontro maschile,290
V016,racconto incastonato,2354
V016,incontro maschile,1161
V016,aggressione/scontro,410
V016,incontro femminile,872
V016,racconto incastonato,2182
V016,incontro maschile,1286
V016,viaggio,452
V016,incontro femminile,442
V016,racconto incastonato,1977
V016,incontro maschile,773
V016,aggressione/scontro,591
V016,incontro maschile,591
V017,,
V017,struttura,19766
V017,struttura,236791
V017,incontro femminile,1943
V017,iniziativa/piano,1686
V017,smarrimento/dubbio,293
V017,iniziativa/piano,524
V017,iniziativa/piano,696
V017,iniziativa/piano,1143
V017,iniziativa/piano,373
V017,iniziativa/piano,976
V017,iniziativa/piano,224
V017,smarrimento/dubbio,1118
V017,iniziativa/piano,1160
V017,smarrimento/dubbio,173
V017,iniziativa/piano,708
V017,smarrimento/dubbio,687
V017,angoscia/delusione,1011
V017,illusione/speranza,846
V017,iniziativa/piano,1287
V017,smarrimento/dubbio,490
V017,iniziativa/piano,590
V017,angoscia/delusione,1179
V017,smarrimento/dubbio,483
V017,iniziativa/piano,585
V017,scena erotica,1074
V017,angoscia/delusione,469
V017,struttura,10616
V017,fuga,1180
V017,incontro maschile,2364
V017,illusione/speranza,983
V017,incontro femminile,983
V017,fuga,773
V017,incontro maschile,2112
V017,iniziativa/piano,1567
V017,incontro di gruppo,1273
V017,partenza/sparizione,334
V017,struttura,21333
V017,rivelazione,761
V017,iniziativa/piano,604
V017,angoscia/delusione,3166
V017,illusione/speranza,253
V017,angoscia/delusione,1217
V017,smarrimento/dubbio,1349
V017,incontro di gruppo,1903
V017,visione,946
V017,riflessione,1793
V017,morte,839
V017,incontro maschile,592
V017,incontro maschile,476
V017,smarrimento/dubbio,986
V017,angoscia/delusione,1275
V017,riflessione,1096
V017,aiuto/salvataggio,1397
V017,illusione/speranza,2326
V017,angoscia/delusione,440
V017,struttura,17132
V017,successo,1450
V017,iniziativa/piano,1419
V017,illusione/speranza,344
V017,incontro di gruppo,742
V017,angoscia/delusione,407
V017,illusione/speranza,597
V017,incontro maschile,579
V017,incontro femminile,453
V017,incontro maschile,249
V017,illusione/speranza,1446
V017,angoscia/delusione,795
V017,smarrimento/dubbio,1052
V017,incontro maschile,2862
V017,iniziativa/piano,808
V017,fallimento,623
V017,angoscia/delusione,376
V017,angoscia/delusione,960
V017,illusione/speranza,982
V017,angoscia/delusione,749
V017,innamoramento,259
V017,incontro maschile,999
V017,angoscia/delusione,501
V017,telefonata,640
V017,angoscia/delusione,639
V017,struttura,26301
V017,angoscia/delusione,1209
V017,riflessione,2902
V017,compito/missione,1287
V017,fallimento,470
V017,successo,342
V017,riflessione,2045
V017,compito/missione,303
V017,riflessione,1351
V017,successo,219
V017,iniziativa/piano,2265
V017,iniziativa/piano,1132
V017,incontro femminile,8123
V017,smarrimento/dubbio,767
V017,iniziativa/piano,1549
V017,smarrimento/dubbio,398
V017,aggressione/scontro,956
V017,riflessione,396
V017,smarrimento/dubbio,580
V017,iniziativa/piano,691
V017,scena erotica,1646
V017,innamoramento,613
V017,illusione/speranza,1337
V017,angoscia/delusione,1460
V017,smarrimento/dubbio,1236
V017,iniziativa/piano,704
V017,rivelazione,391
V017,struttura,30293
V017,illusione/speranza,1724
V017,iniziativa/piano,413
V017,illusione/speranza,1177
V017,iniziativa/piano,1137
V017,illusione/speranza,408
V017,angoscia/delusione,413
V017,illusione/speranza,3117
V017,incontro maschile,851
V017,ostacolo,578
V017,illusione/speranza,897
V017,angoscia/delusione,641
V017,illusione/speranza,1829
V017,iniziativa/piano,3556
V017,ostacolo,1118
V017,illusione/speranza,476
V017,ostacolo,744
V017,illusione/speranza,1148
V017,ostacolo,893
V017,illusione/speranza,268
V017,partenza/sparizione,112
V017,incontro di gruppo,1261
V017,ostacolo,661
V017,illusione/speranza,1123
V017,partenza/sparizione,196
V017,ostacolo,1133
V017,incontro maschile,206
V017,partenza/sparizione,171
V017,ostacolo,1159
V017,illusione/speranza,337
V017,incontro di gruppo,1398
V017,pausa/sospensione,453
V017,angoscia/delusione,634
V017,struttura,29812
V017,viaggio,3395
V017,riflessione,1777
V017,pausa/sospensione,2271
V017,smarrimento/dubbio,589
V017,riflessione,749
V017,incontro femminile,1526
V017,riflessione,567
V017,iniziativa/piano,667
V017,successo,900
V017,riflessione,1935
V017,iniziativa/piano,370
V017,successo,1645
V017,riflessione,680
V017,iniziativa/piano,864
V017,successo,724
V017,riflessione,487
V017,iniziativa/piano,765
V017,successo,1261
V017,riflessione,226
V017,iniziativa/piano,315
V017,successo,395
V017,riflessione,413
V017,iniziativa/piano,516
V017,aggressione/scontro,1683
V017,riflessione,529
V017,iniziativa/piano,173
V017,successo,301
V017,riflessione,519
V017,pausa/sospensione,565
V017,smarrimento/dubbio,1614
V017,scena erotica,1096
V017,riflessione,238
V017,struttura,18975
V017,angoscia/delusione,1151
V017,cambiamento,3882
V017,terna,1204
V017,terna,1505
V017,terna,1002
V017,angoscia/delusione,2312
V017,illusione/speranza,742
V017,ritorno,1342
V017,illusione/speranza,1611
V017,smarrimento/dubbio,2669
V017,terna,564
V017,terna,378
V017,terna,254
V017,smarrimento/dubbio,365
V017,incontro femminile,353
V017,rivelazione,655
V017,iniziativa/piano,253
V017,smarrimento/dubbio,1429
V017,inseguimento/ricerca,1361
V017,angoscia/delusione,813
V017,struttura,14457
V017,angoscia/delusione,694
V017,smarrimento/dubbio,-498618
V017,angoscia/delusione,408
V017,illusione/speranza,579
V017,smarrimento/dubbio,2524
V017,illusione/speranza,816
V017,incontro maschile,2408
V017,partenza/sparizione,537
V017,incontro maschile,2638
V017,partenza/sparizione,291
V017,incontro maschile,1205
V017,partenza/sparizione,527
V017,riflessione,410
V017,struttura,7814
V017,ritorno,358
V017,incontro maschile,1915
V017,iniziativa/piano,648
V017,partenza/sparizione,569
V017,illusione/speranza,1104
V017,attesa,664
V017,incontro femminile,481
V017,iniziativa/piano,277
V017,angoscia/delusione,992
V017,partenza/sparizione,286
V017,illusione/speranza,485
V017,struttura,11830
V017,viaggio,8045
V017,aggressione/scontro,591
V017,riflessione,1575
V017,smarrimento/dubbio,192
V017,pausa/sospensione,1140
V017,scena erotica,2502
V017,incontro di gruppo,1003
V017,ritorno,714
V017,angoscia/delusione,3045
V017,struttura,13850
V017,attesa,1795
V017,incontro femminile,1276
V017,partenza/sparizione,238
V017,incontro femminile,795
V017,partenza/sparizione,192
V017,incontro femminile,722
V017,partenza/sparizione,139
V017,incontro femminile,1716
V017,inseguimento/ricerca,967
V017,smarrimento/dubbio,629
V017,incontro femminile,825
V017,smarrimento/dubbio,815
V017,iniziativa/piano,1243
V017,inseguimento/ricerca,678
V017,smarrimento/dubbio,414
V017,visione,379
V017,partenza/sparizione,983
V017,struttura,14588
V017,situazione,1201
V017,iniziativa/piano,952
V017,smarrimento/dubbio,2241
V017,illusione/speranza,2655
V017,rivelazione,3105
V017,smarrimento/dubbio,2541
V017,illusione/speranza,1855
V017,struttura,71852
V017,struttura,173243
V017,illusione/speranza,2217
V017,angoscia/delusione,2530
V017,illusione/speranza,1279
V017,incontro di gruppo,1562
V017,partenza/sparizione,224
V017,rivelazione,1608
V017,angoscia/delusione,4811
V017,iniziativa/piano,541
V017,angoscia/delusione,338
V017,illusione/speranza,783
V017,angoscia/delusione,2771
V017,iniziativa/piano,491
V017,incontro di gruppo,4466
V017,illusione/speranza,1568
V017,angoscia/delusione,2405
V017,illusione/speranza,2013
V017,angoscia/delusione,935
V017,incontro maschile,559
V017,iniziativa/piano,1045
V017,illusione/speranza,5069
V017,angoscia/delusione,2365
V017,illusione/speranza,272
V017,fallimento,590
V017,angoscia/delusione,2372
V017,smarrimento/dubbio,644
V017,angoscia/delusione,1015
V017,visione,1403
V017,angoscia/delusione,1012
V017,incontro di gruppo,1412
V017,angoscia/delusione,654
V017,incontro maschile,1444
V017,angoscia/delusione,696
V017,incontro di gruppo,2878
V017,angoscia/delusione,1063
V017,angoscia/delusione,871
V017,incontro maschile,626
V017,iniziativa/piano,1687
V017,angoscia/delusione,2094
V017,partenza/sparizione,666
V017,iniziativa/piano,518
V017,angoscia/delusione,1177
V017,incontro femminile,4657
V017,iniziativa/piano,1889
V017,visione,795
V017,partenza/sparizione,293
V017,angoscia/delusione,2232
V017,iniziativa/piano,475
V017,partenza/sparizione,1298
V017,aggressione/scontro,1284
V017,angoscia/delusione,949
V017,fuga,1105
V017,angoscia/delusione,984
V017,illusione/speranza,2713
V017,struttura,101389
V017,arrivo,1410
V017,incontro femminile,2209
V017,angoscia/delusione,1102
V017,smarrimento/dubbio,1880
V017,angoscia/delusione,1636
V017,incontro maschile,3510
V017,rivelazione,1873
V017,pausa/sospensione,2869
V017,angoscia/delusione,6005
V017,angoscia/delusione,1669
V017,incontro maschile,2383
V017,rivelazione,713
V017,incontro femminile,2670
V017,inseguimento/ricerca,1190
V017,aggressione/scontro,525
V017,rivelazione,483
V017,compito/missione,1970
V017,fallimento,3938
V017,compito/missione,528
V017,fallimento,1848
V017,angoscia/delusione,679
V017,compito/missione,34
V017,successo,1061
V017,angoscia/delusione,2597
V017,telefonata,4655
V017,illusione/speranza,281
V017,ostacolo,729
V017,aggressione/scontro,448
V017,angoscia/delusione,596
V017,angoscia/delusione,813
V017,smarrimento/dubbio,2390
V017,incontro maschile,1224
V017,angoscia/delusione,1126
V017,incontro di gruppo,1500
V017,angoscia/delusione,1223
V017,iniziativa/piano,620
V017,fallimento,461
V017,successo,994
V017,incontro femminile,793
V017,smarrimento/dubbio,3454
V017,telefonata,235
V017,incontro femminile,514
V017,smarrimento/dubbio,437
V017,iniziativa/piano,406
V017,smarrimento/dubbio,1030
V017,illusione/speranza,1703
V017,rivelazione,1363
V017,angoscia/delusione,1458
V017,illusione/speranza,157
V017,smarrimento/dubbio,894
V017,scena erotica,1271
V017,compito/missione,659
V017,fallimento,1313
V017,rivelazione,1200
V017,incontro maschile,2530
V017,riflessione,1329
V017,viaggio,992
V017,rivelazione,1957
V017,angoscia/delusione,709
V017,smarrimento/dubbio,272
V017,riflessione,2129
V017,incontro maschile,7199
V017,smarrimento/dubbio,2384
V017,riflessione,929
V017,incontro di gruppo,1754
V017,aggressione/scontro,961
V017,incontro femminile,6043
V017,angoscia/delusione,766
V017,aggressione/scontro,575
V017,angoscia/delusione,167
V017,smarrimento/dubbio,1274
V017,incontro maschile,1048
V017,aggressione/scontro,690
V017,smarrimento/dubbio,554
V017,riflessione,2942
V017,incontro maschile,4644
V017,incontro di gruppo,324
V017,smarrimento/dubbio,819
V017,angoscia/delusione,556
V017,aggressione/scontro,1841
V017,iniziativa/piano,569
V017,angoscia/delusione,2464
V017,fallimento,722
V017,smarrimento/dubbio,478
V017,rivelazione,1564
V017,illusione/speranza,1353
V017,inseguimento/ricerca,628
V017,viaggio,1036
V017,illusione/speranza,1491
V018,cornice,1584
V018,racconto incastonato,731
V018,racconto incastonato,765
V018,racconto incastonato,1436
V018,racconto incastonato,1647
V018,racconto incastonato,1398
V018,racconto incastonato,2397
V018,racconto incastonato,1732
V018,racconto incastonato,1590
V018,racconto incastonato,1161
V018,racconto incastonato,1268
V018,cornice,3114
V018,cornice,3881
V018,racconto incastonato,1844
V018,racconto incastonato,1499
V018,racconto incastonato,1466
V018,racconto incastonato,1480
V018,racconto incastonato,1599
V018,cornice,2736
V018,cornice,2194
V018,racconto incastonato,1587
V018,racconto incastonato,2471
V018,racconto incastonato,1971
V018,racconto incastonato,1690
V018,racconto incastonato,1786
V018,cornice,1314
V018,cornice,2300
V018,racconto incastonato,1933
V018,racconto incastonato,1192
V018,racconto incastonato,1740
V018,racconto incastonato,1034
V018,racconto incastonato,1874
V018,cornice,1172
V018,cornice,2095
V018,racconto incastonato,1010
V018,racconto incastonato,1050
V018,racconto incastonato,906
V018,racconto incastonato,2613
V018,racconto incastonato,2145
V018,cornice,397
V018,cornice,2815
V018,racconto incastonato,2163
V018,racconto incastonato,2043
V018,racconto incastonato,1608
V018,racconto incastonato,2544
V018,racconto incastonato,2301
V018,cornice,1966
V018,cornice,1920
V018,racconto incastonato,1068
V018,racconto incastonato,3697
V018,racconto incastonato,2631
V018,racconto incastonato,2941
V018,racconto incastonato,3485
V018,cornice,1271
V018,cornice,3856
V018,cornice,1826
V018,racconto incastonato,763
V018,racconto incastonato,1222
V018,racconto incastonato,1052
V018,racconto incastonato,1708
V018,cornice,1692
V018,cornice,1610
V018,cornice,2549
V018,cornice,2228
V018,racconto incastonato,4205
V018,racconto incastonato,1530
V018,racconto incastonato,2631
V018,racconto incastonato,1837
V018,racconto incastonato,2386
V018,racconto incastonato,2302
V018,racconto incastonato,2470
V018,racconto incastonato,2772
V018,racconto incastonato,2262
V018,racconto incastonato,3178
V018,cornice,1945
V019,struttura,62830
V019,cornice,5655
V019,incontro di gruppo,3312
V019,rivelazione,596
V019,iniziativa/piano,1745
V019,racconto incastonato,11146
V019,viaggio,2009
V019,incontro maschile,842
V019,aggressione/scontro,597
V019,incontro femminile,1400
V019,scena erotica,610
V019,partenza/sparizione,482
V019,matrimonio,1023
V019,partenza/sparizione,579
V019,inseguimento/ricerca,1398
V019,incontro femminile,2110
V019,rivelazione,454
V019,aggressione/scontro,617
V019,incontro femminile,1267
V019,morte,234
V019,racconto incastonato,8414
V019,incontro femminile,2890
V019,incontro maschile,2895
V019,città magica,1401
V019,incontro femminile,1180
V019,racconto incastonato,5067
V019,incontro femminile,3083
V019,scena erotica,501
V019,incontro maschile,406
V019,rivelazione,1082
V019,incontro maschile,465
V019,racconto incastonato,4133
V019,iniziativa/piano,1517
V019,viaggio,1299
V019,città magica,940
V019,incontro maschile,343
V019,morte,192
V019,racconto incastonato,8665
V019,guerra,1390
V019,incontro femminile,327
V019,inseguimento/ricerca,1565
V019,città magica,855
V019,rivelazione,929
V019,smarrimento/dubbio,3367
V019,rivelazione,1045
V019,incontro maschile,3469
V019,racconto incastonato,6763
V019,compito/missione,1001
V019,incontro maschile,1086
V019,compito/missione,495
V019,viaggio,563
V019,città magica,455
V019,incontro maschile,1202
V019,racconto incastonato,12892
V019,smarrimento/dubbio,896
V019,racconto incastonato,4155
V019,città magica,936
V019,racconto incastonato,936
V019,incontro maschile,496
V019,racconto incastonato,496
V019,racconto incastonato,1824
V019,città magica,766
V019,incontro femminile,321
V019,incontro maschile,934
V019,racconto incastonato,1655
V019,aggressione/scontro,415
V019,città magica,429
V019,incontro maschile,290
V019,incontro maschile,1481
V019,racconto incastonato,2354
V019,aggressione/scontro,410
V019,incontro femminile,872
V019,metanarrazione,540
V019,incontro maschile,1286
V019,racconto incastonato,2182
V019,viaggio,452
V019,incontro femminile,442
V019,incontro maschile,962
V019,racconto incastonato,1977
V019,matrimonio,460
V019,incontro maschile,402
V019,aggressione/scontro,221
V019,fuga,611
V019,struttura,98778
V019,cornice,3231
V019,arrivo,313
V019,rivelazione,1335
V019,iniziativa/piano,1569
V019,racconto incastonato,14131
V019,incontro femminile,2074
V019,viaggio,1692
V019,incontro maschile,914
V019,città magica,1160
V019,incontro maschile,914
V019,incontro femminile,1232
V019,smarrimento/dubbio,1485
V019,rivelazione,1342
V019,angoscia/delusione,2271
V019,morte,535
V019,rivelazione,481
V019,incontro maschile,481
V019,racconto incastonato,7653
V019,metanarrazione,2937
V019,incontro maschile,1871
V019,scena erotica,609
V019,partenza/sparizione,472
V019,iniziativa/piano,471
V019,incontro maschile,236
V019,rivelazione,133
V019,angoscia/delusione,1078
V019,morte,545
V019,racconto incastonato,10854
V019,metanarrazione,1716
V019,incontro maschile,1985
V019,aggressione/scontro,858
V019,inseguimento/ricerca,776
V019,rivelazione,2152
V019,incontro maschile,716
V019,incontro maschile,1494
V019,rivelazione,903
V019,iniziativa/piano,689
V019,aggressione/scontro,740
V019,incontro femminile,740
V019,incontro maschile,1260
V019,rivelazione,1083
V019,racconto incastonato,15626
V019,inseguimento/ricerca,1767
V019,illusione/speranza,855
V019,angoscia/delusione,2300
V019,incontro maschile,614
V019,incontro femminile,2412
V019,rivelazione,1497
V019,rivelazione,3176
V019,iniziativa/piano,2262
V019,angoscia/delusione,1399
V019,morte,803
V019,racconto incastonato,13787
V019,smarrimento/dubbio,415
V019,inseguimento/ricerca,1877
V019,inseguimento/ricerca,798
V019,metanarrazione,2446
V019,incontro maschile,3566
V019,angoscia/delusione,1108
V019,viaggio,1104
V019,incontro maschile,1293
V019,metanarrazione,1129
V019,racconto incastonato,20943
V019,cornice,3789
V019,racconto incastonato,1019
V019,racconto incastonato,3016
V019,racconto incastonato,1376
V019,metanarrazione,1002
V019,racconto incastonato,4633
V019,racconto incastonato,4057
V019,metanarrazione,2013
V019,racconto incastonato,12504
V019,cornice,506
V019,racconto incastonato,1134
V019,incontro maschile,466
V019,racconto incastonato,1181
V019,incontro femminile,632
V019,racconto incastonato,1655
V019,iniziativa/piano,1346
V019,racconto incastonato,2358
V019,aggressione/scontro,1011
V019,racconto incastonato,979
V019,angoscia/delusione,597
V019,racconto incastonato,817
V019,inseguimento/ricerca,211
V019,angoscia/delusione,359
V019,racconto incastonato,359
V019,partenza/sparizione,1309
V019,racconto incastonato,2341
V019,angoscia/delusione,662
V019,aggressione/scontro,1031
V019,racconto incastonato,713
V019,partenza/sparizione,264
V019,angoscia/delusione,415
V019,racconto incastonato,415
V021,racconto incastonato,26102
V021,incontro femminile,19252
V021,incontro femminile,5179
V021,racconto incastonato,13648
V021,incontro femminile,430
V021,incontro femminile,1348
V021,incontro femminile,2304
V021,incontro femminile,2076
V021,incontro maschile,2946
V021,incontro maschile,45030
V021,racconto incastonato,25769
V021,incontro femminile,2980
V021,incontro femminile,575
V021,incontro femminile,894
V021,incontro maschile,905
V021,incontro di gruppo,27985
V021,racconto incastonato,24369
V021,incontro femminile,5732
V021,incontro femminile,2252
V021,incontro femminile,4533
V021,incontro femminile,3891
V021,incontro maschile,-158356
V021,racconto incastonato,609
V021,racconto incastonato,23022
V021,incontro femminile,229
V021,incontro femminile,2725
V021,racconto incastonato,30413
V021,incontro femminile,4082
V021,incontro femminile,852
V021,incontro femminile,1499
V021,incontro femminile,945
V021,incontro femminile,1285
V021,racconto incastonato,13597
V021,incontro femminile,741
V021,incontro femminile,122
V021,incontro femminile,10811
V021,incontro maschile,8322
V021,incontro femminile,28544
V021,racconto incastonato,14921
V021,incontro femminile,405
V021,incontro femminile,1043
V021,racconto incastonato,53561
V021,incontro femminile,636
V021,racconto incastonato,5811
V021,racconto incastonato,1372
V021,incontro maschile,3809
V021,incontro di gruppo,1654
V021,incontro femminile,1868
V021,incontro femminile,4324
V021,incontro femminile,5574
V021,incontro femminile,1255
V021,incontro femminile,982
V021,incontro di gruppo,932
V021,incontro maschile,4974
V021,racconto incastonato,21550
V021,incontro femminile,1022
V021,incontro femminile,3599
V021,incontro femminile,1502
V021,incontro femminile,8245
V021,incontro femminile,8323
V021,incontro femminile,6485
V021,racconto incastonato,21926
V021,incontro maschile,1776
V021,incontro femminile,2943
V021,incontro femminile,923
V021,incontro femminile,2658
V021,incontro femminile,694
V021,incontro maschile,689
V021,incontro maschile,15064
V021,racconto incastonato,4398
V021,incontro maschile,1047
V021,racconto incastonato,15434
V021,incontro maschile,5715
V021,incontro femminile,957
V021,incontro di gruppo,10821
V021,racconto incastonato,1513
V021,incontro femminile,347
V022,struttura,22824
V022,struttura,8418
V022,struttura,65001
V022,situazione,763
V022,riflessione,1712
V022,ostacolo,1537
V022,iniziativa/piano,1368
V022,angoscia/delusione,2836
V022,metanarrazione,1179
V022,struttura,5136
V022,situazione,647
V022,riflessione,285
V022,ostacolo,616
V022,iniziativa/piano,428
V022,ostacolo,603
V022,iniziativa/piano,637
V022,ostacolo,1001
V022,iniziativa/piano,431
V022,metanarrazione,467
V022,struttura,9266
V022,situazione,1154
V022,riflessione,1931
V022,smarrimento/dubbio,3203
V022,angoscia/delusione,2711
V022,metanarrazione,245
V022,struttura,20761
V022,struttura,3997
V022,situazione,2166
V022,riflessione,1170
V022,ipotesi,223
V022,metanarrazione,408
V022,struttura,9783
V022,situazione,1074
V022,riflessione,2443
V022,ipotesi,1556
V022,incontro femminile,3053
V022,iniziativa/piano,524
V022,angoscia/delusione,626
V022,metanarrazione,480
V022,struttura,6977
V022,situazione,2615
V022,riflessione,883
V022,iniziativa/piano,509
V022,ostacolo,1156
V022,smarrimento/dubbio,1319
V022,metanarrazione,472
V022,struttura,21412
V022,struttura,4614
V022,situazione,822
V022,riflessione,3199
V022,cambiamento,1135
V022,metanarrazione,189
V022,struttura,8183
V022,situazione,1067
V022,iniziativa/piano,423
V022,riflessione,766
V022,angoscia/delusione,426
V022,riflessione,1321
V022,angoscia/delusione,1704
V022,riflessione,916
V022,angoscia/delusione,832
V022,metanarrazione,698
V022,struttura,8611
V022,situazione,384
V022,ostacolo,251
V022,ostacolo,518
V022,ostacolo,926
V022,ostacolo,751
V022,smarrimento/dubbio,775
V022,riflessione,762
V022,angoscia/delusione,383
V022,smarrimento/dubbio,1753
V022,riflessione,1466
V022,metanarrazione,601
V022,struttura,23060
V022,struttura,7604
V022,struttura,52483
V022,situazione,1645
V022,riflessione,5116
V022,angoscia/delusione,574
V022,metanarrazione,253
V022,struttura,6399
V022,situazione,854
V022,iniziativa/piano,616
V022,riflessione,1685
V022,angoscia/delusione,984
V022,smarrimento/dubbio,1892
V022,metanarrazione,344
V022,struttura,9053
V022,situazione,580
V022,iniziativa/piano,789
V022,angoscia/delusione,704
V022,riflessione,4297
V022,telefonata,1914
V022,metanarrazione,739
V022,struttura,15320
V022,struttura,4951
V022,situazione,899
V022,riflessione,1765
V022,ostacolo,494
V022,angoscia/delusione,1563
V022,metanarrazione,193
V022,struttura,6228
V022,situazione,1644
V022,riflessione,1092
V022,ostacolo,478
V022,riflessione,1778
V022,iniziativa/piano,517
V022,metanarrazione,692
V022,struttura,4137
V022,situazione,695
V022,iniziativa/piano,291
V022,riflessione,2845
V022,metanarrazione,282
V022,struttura,14099
V022,struttura,2779
V022,situazione,1237
V022,riflessione,890
V022,metanarrazione,627
V022,struttura,4683
V022,situazione,1499
V022,riflessione,716
V022,ipotesi,564
V022,riflessione,1286
V022,metanarrazione,596
V022,struttura,6633
V022,situazione,315
V022,riflessione,1591
V022,smarrimento/dubbio,2704
V022,angoscia/delusione,1809
V022,metanarrazione,186
V022,struttura,13802
V022,struttura,5036
V022,struttura,47075
V022,situazione,1165
V022,iniziativa/piano,258
V022,ostacolo,1028
V022,riflessione,971
V022,ipotesi,312
V022,iniziativa/piano,371
V022,metanarrazione,907
V022,struttura,5771
V022,situazione,434
V022,riflessione,1391
V022,ostacolo,737
V022,riflessione,398
V022,ostacolo,110
V022,riflessione,1509
V022,ostacolo,134
V022,aggressione/scontro,239
V022,smarrimento/dubbio,609
V022,metanarrazione,183
V022,struttura,2991
V022,situazione,548
V022,riflessione,1738
V022,ipotesi,392
V022,metanarrazione,289
V022,struttura,13033
V022,struttura,3123
V022,situazione,358
V022,riflessione,2209
V022,metanarrazione,531
V022,struttura,3071
V022,situazione,571
V022,iniziativa/piano,648
V022,ipotesi,339
V022,ipotesi,503
V022,metanarrazione,978
V022,struttura,6835
V022,situazione,960
V022,iniziativa/piano,1477
V022,ostacolo,620
V022,riflessione,501
V022,iniziativa/piano,327
V022,ostacolo,404
V022,riflessione,1060
V022,iniziativa/piano,544
V022,ostacolo,546
V022,metanarrazione,364
V022,struttura,20236
V022,struttura,3937
V022,situazione,664
V022,iniziativa/piano,242
V022,ostacolo,620
V022,smarrimento/dubbio,1039
V022,iniziativa/piano,359
V022,ostacolo,56
V022,iniziativa/piano,169
V022,metanarrazione,351
V022,struttura,7001
V022,situazione,623
V022,riflessione,750
V022,iniziativa/piano,1534
V022,smarrimento/dubbio,920
V022,riflessione,1714
V022,iniziativa/piano,527
V022,ipotesi,468
V022,metanarrazione,433
V022,struttura,9294
V022,iniziativa/piano,109
V022,situazione,311
V022,ostacolo,307
V022,riflessione,1120
V022,ipotesi,1041
V022,situazione,1143
V022,ostacolo,961
V022,riflessione,2212
V022,iniziativa/piano,179
V022,situazione,828
V022,riflessione,718
V022,iniziativa/piano,300
V022,morte,22
V023,struttura,75313
V023,struttura,21395
V023,struttura,281176
V023,cornice,211
V023,situazione,1924
V023,racconto incastonato,21165
V023,incontro maschile,4476
V023,incontro femminile,1910
V023,incontro di gruppo,3774
V023,angoscia/delusione,1203
V023,incontro di gruppo,3854
V023,partenza/sparizione,100
V023,inseguimento/ricerca,393
V023,angoscia/delusione,1517
V023,partenza/sparizione,2005
V023,struttura,32538
V023,cornice,379
V023,situazione,1518
V023,racconto incastonato,32144
V023,cambiamento,192
V023,incontro di gruppo,1011
V023,incontro femminile,1075
V023,angoscia/delusione,514
V023,incontro di gruppo,764
V023,angoscia/delusione,2837
V023,incontro femminile,1105
V023,incontro maschile,2121
V023,aggressione/scontro,1490
V023,cambiamento,1103
V023,angoscia/delusione,1093
